category,word,description,id
society,사이버 안전,"정보와 시스템을 보호하고, 사이버 공격이나 데이터 유출로부터 안전하게 지키기 위한 다양한 기술적, 관리적, 법적 조치를 포함하는 개념",society199
society,세계화영향,세계 여러 나라가 서로 영향을 주고받으면서 교류가 많아지는 현상.,society200
society,세계화시대,"경제, 문화, 정치, 사회 등 다양한 분야에서 국가 간의 상호 연결성과 상호 의존성이 증가하는 현상",society201
society,세계평화,"분쟁과 다툼이 없이 서로 이해하고, 우호적이며, 조화를 이루는 상태로 지구촌에 전쟁이 없는 평화가 유지될 때",society202
society,세계유산,미래 세대에 전달할만한 인류 보편적 가치가 있는 자연이나 문화를 보존하기 위해 유네스코가 지정하는 유산.,society203
society,세계문화이해,다양한 문화적 배경을 가진 사람들 사이의 상호 이해와 존중을 증진하는 과정,society204
society,세계문화유산,인류 전체를 위해 보호되어야 할 현저한 보편적 가치가 있다고 인정되어 유네스코 세계문화유산 일람표에 등록한 국가유산,society205
society,성평등정책,성별에 관계없이 모든 개인이 동등한 권리와 기회를 가질 수 있도록 하는 정책과 프로그램,society206
society,성별 평등,성별과 관계 없이 모든 인간이 사회적 자원과 기회 전반에 손쉽게 접근할 수 있으며 동등하게 평가되고 공정하게 대우받는 상태,society207
society,선진국 경쟁력,"경제, 사회, 정치 등 여러 분야에서 국가가 국제적으로 우위를 점하고 지속 가능한 발전을 이루는 능력",society208
society,선거제도,선거방법에 관한 여러가지 제도,society209
society,생태계보전,자연 환경과 생물 다양성을 보호하고 유지하기 위한 다양한 활동과 전략,society210
society,생물종,생물을 분류하는 가장 기본적 단위을 가리키는 생물학용어.,society211
society,생물 다양성,"수백만 여 종의 동식물, 미생물, 그들이 가진 유전자, 그리고 그들의 환경을 만드는 생태계 등을 모두 포함하는 이 지구상에 살아 있는 모든 생명의 풍요로움",society212
society,삼권분립,"국가권력의 작용을 입법·행정·사법의 셋으로 나누어, 각각 별개의 기관에 이것을 분담시켜 상호간 견제·균형을 유지시킴으로써 국가권력의 집중과 남용을 방지하려는 통치조직원리",society213
society,산업구조,지역이나 국가의 모든 산업에서 각종 산업이 차지하는 구성 비율,society214
society,사회통합 프로그램,다양한 사회적 배경을 가진 개인이나 집단이 서로 소통하고 협력할 수 있도록 지원하는 정책이나 활동,society215
society,사회통합,비통합적인 상태에 있는 사회 내 집단이나 개인이 서로 적응함으로써 단일의 집합체로서 통합되어 가는 과정.,society216
society,사회주의 이론,"자본주의에 대한 비판을 바탕으로 하며, 생산 수단의 공동 소유와 사회적 평등을 추구하는 정치적, 경제적 이념",society217
society,사회적기업,"비영리조직과 영리기업의 중간 형태로, 사회적 목적을 추구하면서 영업활동을 수행하는 기업.",society218
society,사회적 책임,"개인이나 조직이 사회와 환경에 미치는 영향을 인식하고, 이를 긍정적으로 기여하기 위해 자발적으로 행동하는 것",society219
society,사회적 관계,개인이나 집단 간의 상호작용과 연결,society220
society,사회윤리,사회 구조나 질서 또는 제도와 관련된 윤리 문제에 대한 도덕적 규범의 총칭. ,society221
society,사회운동,사회의 변혁·개량이나 사회문제의 해결을 위하여 집단으로서 지속적으로 행하는 행동.  ,society222
society,사회복지제도,사회의 모든 구성원이 기본적인 생활을 영위할 수 있도록 지원하는 다양한 정책과 프로그램,society223
society,사회복지,"국민의 생활 안정 및 교육·직업·의료 등의 보장을 포함하는 복지를 추구하기 위한 사회적 노력, 즉 넓은 의미의 사회적 방책의 총칭. ",society224
society,사회보장제도,소득이 적거나 실업 · 질병 · 노쇠 · 재해 등의 사유로 생활에 불안과 위협을 받고 있는 경우 국가가 최소한의 인간다운 생활을 보장하는 제도,society225
society,사회규범,"관습, 도덕, 법, 종교를 모두 포함하는 포괄적인 개념",society226
society,사회권,국민이 인간다운 삶을 위하여 필요한 사회적 보장책을 국가에 요구할 수 있는 권리.,society227
society,사회갈등,"사회 내의 다양한 집단이나 개인 간의 이익, 가치, 신념 등이 충돌하면서 발생하는 갈등",society228
society,빈부격차,부유한 사람과 가난한 사람의 경제적 차이. ,society229
society,문화재보존,"역사적, 예술적, 과학적 가치가 있는 문화재를 보호하고 유지하는 과정",society230
society,문화재관리,"역사적, 예술적, 과학적 가치가 있는 문화재를 보호하고 유지하며, 이를 효율적으로 관리하는 과정",society231
society,문화유산보존,"역사적, 예술적, 과학적 가치가 있는 문화유산을 보호하고 유지하는 과정",society232
society,난민보호,"전쟁, 박해, 폭력 등으로 인해 고향을 떠나 다른 나라로 피신한 난민이 안전하게 생활할 수 있도록 지원하고 보호하는 과정",society233
society,난민문제,인종·종교·사상·정치적 의견 등이 다른 까닭으로 자국으로부터 박해를 받거나 또는 박해를 받을 위험으로 인해 외국으로 도피한 사람들과 관련하여 생겨나는 국제 사회의 문제,society234
society,기후정의,기후위기로부터 야기된 불평등과 양극화의 문제를 공정하게 바로잡는 것. ,society235
society,기초생활보장,소득인정액 기준 및 부양의무자 기준(의료)을 충족하는 저소득층 수급권자를 대상으로 생계 · 의료 · 주거 · 교육급여를 지급해 국민의 최저생활을 보장해주는 제도. ,society236
society,기업형태,갖가지의 기업을 자본을 투자하는 방법과 경영의 특징에 따라 유형화한 것.,society237
society,기업윤리,"기업의 경영자와 구성원들이 조직 내부에서 지켜야 할 행동의 기준이며, 혁신을 추구하는 기업가 정신을 바탕으로 정당한 방법을 통하여 기업을 올바르게 운영하는 기준을 말함.",society238
society,기아문제,"사람들이 필요로 하는 충분한 식량을 얻지 못해 발생하는 상황으로, 영양 부족이나 굶주림으로 이어져 건강과 생존에 큰 위협을 주는 문제",society239
society,기본권 존중,"개인의 자유와 권리를 보호하고, 모든 사람이 인간으로서 누려야 할 기본적인 권리를 인정하고 존중하는 것",society240
society,금융정책,정부나 중앙은행이 금융시장을 통하여 통화가치를 안정시키고 자금을 원활하게 수급하려는 정책.,society241
society,금융이해,개인의 일상적인 금융거래에 대한 이해와 금융지식의 실제 활용능력 수준,society242
society,금융기능,금융은 여유자금을 가진 사람들의 돈을 모아서 자금이 필요한 사람에게로 전달하는 중개기능,society243
society,글로벌 기업,해당 기업이 활동하는 모든 국가에서 완전한 통합을 이룬 기업을 의미,society244
society,근현대화과정,"19세기 중반부터 시작되어 현대에 이르기까지, 사회, 경제, 정치, 문화 등 여러 분야에서 전통적인 방식에서 현대적인 방식으로 변화하고 발전하는 과정",society245
society,규범윤리,인간이 마땅히 따라야 할 도덕 규범에 때해 탐구하는 윤리,society246
society,권력분립, 국가권력을 나누어 각각 다른 기관에 분담시켜 서로 견제 ·균형하게 함으로써 국민의 자유와 권리를 보장하려는 자유주의적 조직원리 또는 그 제도.  ,society247
society,군축,군비축소의 약칭으로 타국과의 상호 생존을 위하여 무리하게 군비를 팽창하지 않고 축소하는 일. ,society248
society,군비통제,"군비축소, 감축, 삭감 및 제한을 모두 포함하는 말",society249
society,군비삭감,전쟁의 가능성을 배제하지 않으면서 자발적으로 시행하는 감축,society250
society,국회의원,입법부이며 국민의 대표 기관인 국회의 구성원. ,society251
society,국제협약,세계 여러 나라가 어떤 문제에 대해 서로 협의한 뒤 맺는 약정.  ,society252
society,국제협력,"국제적 사항에 관한 국가간의 모든 협력. 고도로 정치적인 국제평화를 위한 협력도 이에 속함. 그러나 좁은 뜻에서는 경제적·사회적 사항을 비롯한 문화적·인도적·기술적 사항에 관한 여러 국가 간의 협력
",society253
society,국제투자,한 나라의 개인이나 기업이 다른 나라에 자본을 투자하여 사업을 운영하거나 자산을 구매하는 행위,society254
society,국제질서변화,"세계의 정치, 경제, 사회적 구조가 변화하면서 국가 간의 권력 관계, 외교 정책, 국제 규범 등이 새롭게 형성되거나 변화하는 과정을 의미",society255
society,국제이해," 다른 나라의 문화, 역사, 정치, 경제 등을 이해하고 존중하는 능력으로, 다양한 국가와의 관계를 원활하게 하고 평화로운 공존을 이루기 위해 필요한 지식과 태도",society256
society,국제수지,국제 수지는 일정 기간 동안 한 나라와 다른 나라 사이에서 이루어진 경제적 거래를 체계적으로 집계한 것,society257
society,국제사회,다수의 국가를 주된 구성요소로 하여 상호 유기적인 교류를 기초로 성립되는 사회관계.,society258
society,국제분쟁,"국가와 국가간의 분쟁.  처음부터 국가와 국가간에 일어난 분쟁뿐만 아니라, 처음에는 각 국가의 국민간에 발생한 싸움을, 뒤에 국가 차원의 문제로 삼아 국가간의 분쟁으로 확산되는 경우까지도 포함",society259
society,국제문제,"여러 국가나 지역 간에 발생하는 정치, 경제, 사회, 환경 등과 관련된 문제로, 그 해결이 국가 간의 협력이나 조정이 필요한 상황",society260
